Date,Town,ProjectName,Story,PropertyType,Model,Tenure,AreaSQM,PricePSF,Price
28-Jun-19,Toa Payoh,Blk 249 Kim Keat Link,XX to XX,4-Room,Model A,99 Yrs FROM 1988,104,4661.00,485000.00
28-Jun-19,Toa Payoh,Blk 86 Lorong 2 Toa Payoh,XX to XX,4-Room,Model A,99 Yrs FROM 1997,106,6232.00,660000.00
28-Jun-19,Toa Payoh,Blk 147 Lorong 2 Toa Payoh,XX to XX,4-Room,Model A,99 Yrs FROM 2006,91,8407.00,765000.00
28-Jun-19,Toa Payoh,Blk 152 Lorong 2 Toa Payoh,XX to XX,4-Room,Model A,99 Yrs FROM 2006,91,8633.00,785000.00
28-Jun-19,Toa Payoh,Blk 175 Lorong 2 Toa Payoh,XX to XX,4-Room,Improved,99 Yrs FROM 1974,84,5899.00,495000.00
28-Jun-19,Toa Payoh,Blk 43 Lorong 5 Toa Payoh,XX to XX,4-Room,Model A,99 Yrs FROM 1993,110,5124.00,563000.00
28-Jun-19,Toa Payoh,Blk 219 Lorong 8 Toa Payoh,XX to XX,4-Room,Improved,99 Yrs FROM 1978,82,3886.00,318000.00
28-Jun-19,Toa Payoh,Blk 227 Lorong 8 Toa Payoh,XX to XX,4-Room,Improved,99 Yrs FROM 1976,82,4090.00,335000.00
28-Jun-19,Toa Payoh,Blk 79A Toa Payoh Central,XX to XX,4-Room,Model A,99 Yrs FROM 2009,76,7987.00,607000.00
28-Jun-19,Toa Payoh,Blk 79A Toa Payoh Central,XX to XX,4-Room,Model A,99 Yrs FROM 2009,76,8288.00,630000.00
28-Jun-19,Toa Payoh,Blk 79B Toa Payoh Central,XX to XX,4-Room,Model A,99 Yrs FROM 2009,92,7879.00,725000.00
28-Jun-19,Toa Payoh,Blk 79B Toa Payoh Central,XX to XX,4-Room,Model A,99 Yrs FROM 2009,91,8138.00,740000.00
28-Jun-19,Toa Payoh,Blk 79C Toa Payoh Central,XX to XX,4-Room,Model A,99 Yrs FROM 2009,91,7858.00,715000.00
28-Jun-19,Toa Payoh,Blk 179 Toa Payoh Central,XX to XX,4-Room,Improved,99 Yrs FROM 1974,84,5899.00,495000.00
1-May-19,Toa Payoh,Blk 13 Joo Seng Road,XX to XX,4-Room,Model A,99 Yrs FROM 1984,102,3864.00,394000.00
1-May-19,Toa Payoh,Blk 252 Kim Keat Link,XX to XX,4-Room,Model A,99 Yrs FROM 1988,104,4263.00,442800.00
1-May-19,Toa Payoh,Blk 11 Lorong 8 Toa Payoh,XX to XX,4-Room,Model A,99 Yrs FROM 1998,103,5565.00,573000.00
1-May-19,Toa Payoh,Blk 221 Lorong 8 Toa Payoh,XX to XX,4-Room,Improved,99 Yrs FROM 1976,82,3821.00,313000.00
1-May-19,Toa Payoh,Blk 222 Lorong 8 Toa Payoh,XX to XX,4-Room,Improved,99 Yrs FROM 1976,82,3724.00,305000.00
1-May-19,Toa Payoh,Blk 104 Potong Pasir Avenue 1,XX to XX,4-Room,Model A,99 Yrs FROM 1984,102,5597.00,570000.00
1-May-19,Toa Payoh,Blk 113 Potong Pasir Avenue 1,XX to XX,4-Room,New Generation,99 Yrs FROM 1984,96,4112.00,395000.00
1-May-19,Toa Payoh,Blk 115 Potong Pasir Avenue 1,XX to XX,4-Room,New Generation,99 Yrs FROM 1984,96,4585.00,440000.00
1-May-19,Toa Payoh,Blk 118 Potong Pasir Avenue 1,XX to XX,4-Room,New Generation,99 Yrs FROM 1984,96,3961.00,380000.00
1-May-19,Toa Payoh,Blk 145 Potong Pasir Avenue 2,XX to XX,4-Room,Model A,99 Yrs FROM 1984,104,5823.00,605000.00
1-May-19,Toa Payoh,Blk 79D Toa Payoh Central,XX to XX,4-Room,Model A,99 Yrs FROM 2009,91,7804.00,710000.00
1-May-19,Toa Payoh,Blk 79D Toa Payoh Central,XX to XX,4-Room,Model A,99 Yrs FROM 2009,90,9139.00,822000.00
1-May-19,Toa Payoh,Blk 79E Toa Payoh Central,XX to XX,4-Room,Model A,99 Yrs FROM 2009,91,8374.00,762000.00
1-May-19,Toa Payoh,Blk 79E Toa Payoh Central,XX to XX,4-Room,Model A,99 Yrs FROM 2009,91,8870.00,806888.00
1-May-19,Toa Payoh,Blk 200 Toa Payoh North,XX to XX,4-Room,Improved,99 Yrs FROM 1973,87,3800.00,330000.00
1-May-19,Toa Payoh,Blk 201 Toa Payoh North,XX to XX,4-Room,Improved,99 Yrs FROM 1973,87,3735.00,325000.00
1-May-19,Toa Payoh,Blk 204 Toa Payoh North,XX to XX,4-Room,Improved,99 Yrs FROM 1973,87,4349.00,378000.00
28-Jun-19,Woodlands,Blk 5 Marsiling Drive,XX to XX,4-Room,Improved,99 Yrs FROM 1974,90,2669.00,240000.00
28-Jun-19,Woodlands,Blk 8 Marsiling Drive,XX to XX,4-Room,Improved,99 Yrs FROM 1976,90,2928.00,263000.00
28-Jun-19,Woodlands,Blk 26 Marsiling Drive,XX to XX,4-Room,New Generation,99 Yrs FROM 1977,91,2745.00,250000.00
28-Jun-19,Woodlands,Blk 28 Marsiling Drive,XX to XX,4-Room,New Generation,99 Yrs FROM 1977,98,2659.00,260000.00
28-Jun-19,Woodlands,Blk 33 Marsiling Drive,XX to XX,4-Room,New Generation,99 Yrs FROM 1978,98,2530.00,248000.00
28-Jun-19,Woodlands,Blk 202 Marsiling Drive,XX to XX,4-Room,New Generation,99 Yrs FROM 1981,93,3283.00,305000.00
28-Jun-19,Woodlands,Blk 570C Woodlands Avenue 1,XX to XX,4-Room,Model A,99 Yrs FROM 2013,92,4327.00,398000.00
28-Jun-19,Woodlands,Blk 757 Woodlands Avenue 4,XX to XX,4-Room,Model A,99 Yrs FROM 1997,101,3089.00,312000.00
28-Jun-19,Woodlands,Blk 627 Woodlands Avenue 6,XX to XX,4-Room,Model A2,99 Yrs FROM 1998,90,3541.00,318000.00
28-Jun-19,Woodlands,Blk 677 Woodlands Avenue 6,XX to XX,4-Room,Model A,99 Yrs FROM 1998,101,3767.00,380000.00
28-Jun-19,Woodlands,Blk 723 Woodlands Avenue 6,XX to XX,4-Room,Model A,99 Yrs FROM 1997,103,3251.00,335000.00
28-Jun-19,Woodlands,Blk 724 Woodlands Avenue 6,XX to XX,4-Room,Model A,99 Yrs FROM 1997,102,3380.00,345000.00
28-Jun-19,Woodlands,Blk 727 Woodlands Circle,XX to XX,4-Room,Model A,99 Yrs FROM 1997,102,3380.00,345000.00
28-Jun-19,Woodlands,Blk 738 Woodlands Circle,XX to XX,4-Room,Model A,99 Yrs FROM 1998,102,3046.00,310000.00
28-Jun-19,Woodlands,Blk 742 Woodlands Circle,XX to XX,4-Room,Model A,99 Yrs FROM 1997,102,2885.00,294000.00
28-Jun-19,Woodlands,Blk 777 Woodlands Crescent,XX to XX,4-Room,Model A,99 Yrs FROM 1998,101,3251.00,328000.00
28-Jun-19,Woodlands,Blk 780C Woodlands Crescent,XX to XX,4-Room,Model A,Unknown,92,4133.00,380000.00
28-Jun-19,Woodlands,Blk 782B Woodlands Crescent,XX to XX,4-Room,Model A,Unknown,92,3832.00,352000.00
28-Jun-19,Woodlands,Blk 510 Woodlands Drive 14,XX to XX,4-Room,Premium Apartment,99 Yrs FROM 1999,107,3649.00,390000.00
28-Jun-19,Woodlands,Blk 514 Woodlands Drive 14,XX to XX,4-Room,Premium Apartment,99 Yrs FROM 1999,105,3886.00,408000.00
28-Jun-19,Woodlands,Blk 524 Woodlands Drive 14,XX to XX,4-Room,Premium Apartment,99 Yrs FROM 2000,103,2917.00,300000.00
28-Jun-19,Woodlands,Blk 532 Woodlands Drive 14,XX to XX,4-Room,Premium Apartment,99 Yrs FROM 1999,106,3348.00,355000.00
28-Jun-19,Woodlands,Blk 543 Woodlands Drive 16,XX to XX,4-Room,Model A,99 Yrs FROM 2000,101,3165.00,320000.00
28-Jun-19,Woodlands,Blk 575 Woodlands Drive 16,XX to XX,4-Room,Model A2,99 Yrs FROM 2000,86,3627.00,312000.00
28-Jun-19,Woodlands,Blk 707 Woodlands Drive 40,XX to XX,4-Room,Model A,99 Yrs FROM 1996,100,2949.00,295000.00
28-Jun-19,Woodlands,Blk 707 Woodlands Drive 40,XX to XX,4-Room,Model A,99 Yrs FROM 1996,101,3218.00,325000.00
28-Jun-19,Woodlands,Blk 601 Woodlands Drive 42,XX to XX,4-Room,Model A2,99 Yrs FROM 1997,91,3735.00,340000.00
28-Jun-19,Woodlands,Blk 603 Woodlands Drive 42,XX to XX,4-Room,Model A,99 Yrs FROM 1997,102,3434.00,350000.00
28-Jun-19,Woodlands,Blk 551 Woodlands Drive 44,XX to XX,4-Room,Model A,99 Yrs FROM 2000,102,3089.00,315000.00
28-Jun-19,Woodlands,Blk 553 Woodlands Drive 44,XX to XX,4-Room,Model A,99 Yrs FROM 2000,101,3003.00,303000.00
28-Jun-19,Woodlands,Blk 553 Woodlands Drive 44,XX to XX,4-Room,Model A,99 Yrs FROM 2000,102,3046.00,310000.00
28-Jun-19,Woodlands,Blk 886C Woodlands Drive 50,XX to XX,4-Room,Premium Apartment.,Unknown,92,4402.00,405000.00
28-Jun-19,Woodlands,Blk 887A Woodlands Drive 50,XX to XX,4-Room,Premium Apartment.,99 Yrs FROM 2015,92,4456.00,410000.00
28-Jun-19,Woodlands,Blk 887B Woodlands Drive 50,XX to XX,4-Room,Premium Apartment.,99 Yrs FROM 2015,92,4779.00,440000.00
28-Jun-19,Woodlands,Blk 897A Woodlands Drive 50,XX to XX,4-Room,Model A,99 Yrs FROM 1997,100,3606.00,360000.00
28-Jun-19,Woodlands,Blk 624B Woodlands Drive 52,XX to XX,4-Room,Model A,99 Yrs FROM 1998,100,3251.00,325000.00
28-Jun-19,Woodlands,Blk 554 Woodlands Drive 53,XX to XX,4-Room,Model A2,99 Yrs FROM 1999,90,3423.00,308000.00
28-Jun-19,Woodlands,Blk 773 Woodlands Drive 60,XX to XX,4-Room,Model A2,99 Yrs FROM 1997,91,3294.00,300000.00
28-Jun-19,Woodlands,Blk 786B Woodlands Drive 60,XX to XX,4-Room,Model A2,99 Yrs FROM 1997,91,3735.00,340000.00
28-Jun-19,Woodlands,Blk 681B Woodlands Drive 62,XX to XX,4-Room,Premium Apartment,99 Yrs FROM 2000,101,3520.00,355000.00
28-Jun-19,Woodlands,Blk 714 Woodlands Drive 70,XX to XX,4-Room,Model A,99 Yrs FROM 1997,101,3100.00,313000.00
28-Jun-19,Woodlands,Blk 715 Woodlands Drive 70,XX to XX,4-Room,Model A,99 Yrs FROM 1997,100,3617.00,361888.00
28-Jun-19,Woodlands,Blk 794 Woodlands Drive 72,XX to XX,4-Room,Model A,99 Yrs FROM 1998,101,3767.00,380000.00
28-Jun-19,Woodlands,Blk 684A Woodlands Drive 73,XX to XX,4-Room,Premium Apartment,99 Yrs FROM 2000,105,3509.00,368000.00
28-Jun-19,Woodlands,Blk 684A Woodlands Drive 73,XX to XX,4-Room,Premium Apartment,99 Yrs FROM 2000,103,3574.00,368000.00
28-Jun-19,Woodlands,Blk 687B Woodlands Drive 75,XX to XX,4-Room,Premium Apartment,99 Yrs FROM 2003,95,3423.00,325000.00
28-Jun-19,Woodlands,Blk 659 Woodlands Ring Road,XX to XX,4-Room,Model A,99 Yrs FROM 1998,101,3186.00,322000.00
28-Jun-19,Woodlands,Blk 660 Woodlands Ring Road,XX to XX,4-Room,Model A,99 Yrs FROM 1998,100,3003.00,300000.00
28-Jun-19,Woodlands,Blk 666 Woodlands Ring Road,XX to XX,4-Room,Model A2,99 Yrs FROM 2000,86,3875.00,332888.00
28-Jun-19,Woodlands,Blk 108 Woodlands Street 13,XX to XX,4-Room,New Generation,99 Yrs FROM 1987,91,3294.00,300000.00
28-Jun-19,Woodlands,Blk 110 Woodlands Street 13,XX to XX,4-Room,New Generation,99 Yrs FROM 1987,93,3358.00,312000.00
28-Jun-19,Woodlands,Blk 145 Woodlands Street 13,XX to XX,4-Room,New Generation,99 Yrs FROM 1985,98,3165.00,310000.00
28-Jun-19,Woodlands,Blk 146 Woodlands Street 13,XX to XX,4-Room,New Generation,99 Yrs FROM 1985,93,3208.00,298000.00
28-Jun-19,Woodlands,Blk 173 Woodlands Street 13,XX to XX,4-Room,New Generation,99 Yrs FROM 1989,100,3046.00,305000.00
28-Jun-19,Woodlands,Blk 177 Woodlands Street 13,XX to XX,4-Room,New Generation,99 Yrs FROM 1986,91,3186.00,290000.00
28-Jun-19,Woodlands,Blk 177 Woodlands Street 13,XX to XX,4-Room,New Generation,99 Yrs FROM 1986,91,3261.00,297000.00
28-Jun-19,Woodlands,Blk 313 Woodlands Street 31,XX to XX,4-Room,Model A,99 Yrs FROM 1993,103,3423.00,352000.00
28-Jun-19,Woodlands,Blk 335 Woodlands Street 32,XX to XX,4-Room,Simplified,99 Yrs FROM 1985,89,3369.00,300000.00
28-Jun-19,Woodlands,Blk 429 Woodlands Street 41,XX to XX,4-Room,Simplified,99 Yrs FROM 1996,84,3455.00,290000.00
28-Jun-19,Woodlands,Blk 429 Woodlands Street 41,XX to XX,4-Room,Model A,99 Yrs FROM 1996,104,3154.00,328000.00
28-Jun-19,Woodlands,Blk 436 Woodlands Street 41,XX to XX,4-Room,Simplified,99 Yrs FROM 1996,84,3218.00,270000.00
28-Jun-19,Woodlands,Blk 436 Woodlands Street 41,XX to XX,4-Room,Simplified,99 Yrs FROM 1996,84,3337.00,280000.00
28-Jun-19,Woodlands,Blk 437 Woodlands Street 41,XX to XX,4-Room,Simplified,99 Yrs FROM 1996,84,3337.00,280000.00
28-Jun-19,Woodlands,Blk 843 Woodlands Street 82,XX to XX,4-Room,Model A,99 Yrs FROM 1994,104,3154.00,328000.00
1-May-19,Woodlands,Blk 5 Marsiling Drive,XX to XX,4-Room,Improved,99 Yrs FROM 1974,90,2669.00,240000.00
1-May-19,Woodlands,Blk 8 Marsiling Drive,XX to XX,4-Room,Improved,99 Yrs FROM 1976,88,2788.00,245000.00
1-May-19,Woodlands,Blk 24 Marsiling Drive,XX to XX,4-Room,New Generation,99 Yrs FROM 1977,92,2605.00,240000.00
1-May-19,Woodlands,Blk 25 Marsiling Drive,XX to XX,4-Room,New Generation,99 Yrs FROM 1977,91,2637.00,240000.00
1-May-19,Woodlands,Blk 30 Marsiling Drive,XX to XX,4-Room,New Generation,99 Yrs FROM 1977,97,2831.00,275000.00
1-May-19,Woodlands,Blk 201 Marsiling Drive,XX to XX,4-Room,New Generation,99 Yrs FROM 1980,92,2885.00,265000.00
1-May-19,Woodlands,Blk 12A Marsiling Lane,XX to XX,4-Room,Model A,99 Yrs FROM 2013,93,4499.00,418000.00
1-May-19,Woodlands,Blk 12B Marsiling Lane,XX to XX,4-Room,Model A,99 Yrs FROM 2013,93,3875.00,359900.00
1-May-19,Woodlands,Blk 12B Marsiling Lane,XX to XX,4-Room,Model A,99 Yrs FROM 2013,93,4306.00,400000.00
1-May-19,Woodlands,Blk 12C Marsiling Lane,XX to XX,4-Room,Model A,99 Yrs FROM 2013,93,4176.00,388888.00
1-May-19,Woodlands,Blk 119 Marsiling Rise,XX to XX,4-Room,Model A,99 Yrs FROM 1995,111,2960.00,328000.00
1-May-19,Woodlands,Blk 336 Woodlands Avenue 1,XX to XX,4-Room,Model A,99 Yrs FROM 1985,103,3348.00,345000.00
1-May-19,Woodlands,Blk 343 Woodlands Avenue 1,XX to XX,4-Room,Simplified,99 Yrs FROM 1989,84,3455.00,290000.00
1-May-19,Woodlands,Blk 570C Woodlands Avenue 1,XX to XX,4-Room,Model A,99 Yrs FROM 2013,92,4080.00,375000.00
1-May-19,Woodlands,Blk 350 Woodlands Avenue 3,XX to XX,4-Room,Simplified,99 Yrs FROM 1988,84,3627.00,305000.00
1-May-19,Woodlands,Blk 618 Woodlands Avenue 4,XX to XX,4-Room,Model A2,99 Yrs FROM 1998,95,3315.00,315000.00
1-May-19,Woodlands,Blk 750 Woodlands Avenue 4,XX to XX,4-Room,Model A,99 Yrs FROM 1998,101,3089.00,312000.00
1-May-19,Woodlands,Blk 627 Woodlands Avenue 6,XX to XX,4-Room,Model A2,99 Yrs FROM 1998,96,3143.00,302000.00
1-May-19,Woodlands,Blk 627 Woodlands Avenue 6,XX to XX,4-Room,Model A2,99 Yrs FROM 1998,90,3563.00,320000.00
1-May-19,Woodlands,Blk 759 Woodlands Avenue 6,XX to XX,4-Room,Model A,99 Yrs FROM 1998,102,3089.00,315000.00
1-May-19,Woodlands,Blk 760 Woodlands Avenue 6,XX to XX,4-Room,Model A,99 Yrs FROM 1998,102,3143.00,320000.00
1-May-19,Woodlands,Blk 728 Woodlands Circle,XX to XX,4-Room,Model A2,99 Yrs FROM 1997,91,3412.00,310000.00
1-May-19,Woodlands,Blk 729 Woodlands Circle,XX to XX,4-Room,Model A2,99 Yrs FROM 1997,91,3358.00,305888.00
1-May-19,Woodlands,Blk 734 Woodlands Circle,XX to XX,4-Room,Model A,99 Yrs FROM 1998,101,3143.00,317000.00
1-May-19,Woodlands,Blk 742 Woodlands Circle,XX to XX,4-Room,Model A,99 Yrs FROM 1997,103,3035.00,313000.00
1-May-19,Woodlands,Blk 742 Woodlands Circle,XX to XX,4-Room,Model A,99 Yrs FROM 1997,100,3305.00,330000.00
1-May-19,Woodlands,Blk 766 Woodlands Circle,XX to XX,4-Room,Model A,99 Yrs FROM 2003,91,3627.00,330000.00
1-May-19,Woodlands,Blk 780C Woodlands Crescent,XX to XX,4-Room,Model A,Unknown,92,3810.00,350000.00
1-May-19,Woodlands,Blk 780C Woodlands Crescent,XX to XX,4-Room,Model A,Unknown,92,4133.00,380000.00
1-May-19,Woodlands,Blk 780C Woodlands Crescent,XX to XX,4-Room,Model A,Unknown,92,4133.00,380000.00
1-May-19,Woodlands,Blk 780C Woodlands Crescent,XX to XX,4-Room,Model A,Unknown,92,4402.00,405000.00
1-May-19,Woodlands,Blk 780D Woodlands Crescent,XX to XX,4-Room,Model A,Unknown,92,4004.00,368000.00
1-May-19,Woodlands,Blk 780D Woodlands Crescent,XX to XX,4-Room,Model A,Unknown,92,4284.00,394000.00
1-May-19,Woodlands,Blk 780E Woodlands Crescent,XX to XX,4-Room,Model A,Unknown,92,3918.00,360000.00
1-May-19,Woodlands,Blk 780E Woodlands Crescent,XX to XX,4-Room,Model A,Unknown,92,4219.00,388000.00
1-May-19,Woodlands,Blk 780E Woodlands Crescent,XX to XX,4-Room,Model A,Unknown,92,4402.00,405000.00
1-May-19,Woodlands,Blk 782C Woodlands Crescent,XX to XX,4-Room,Model A,Unknown,92,4133.00,380000.00
1-May-19,Woodlands,Blk 782D Woodlands Crescent,XX to XX,4-Room,Model A,Unknown,92,4349.00,400000.00
1-May-19,Woodlands,Blk 782E Woodlands Crescent,XX to XX,4-Room,Model A,Unknown,92,3918.00,360000.00
1-May-19,Woodlands,Blk 516 Woodlands Drive 14,XX to XX,4-Room,Premium Apartment,99 Yrs FROM 1999,107,4026.00,430000.00
1-May-19,Woodlands,Blk 518 Woodlands Drive 14,XX to XX,4-Room,Premium Apartment,99 Yrs FROM 2000,105,3692.00,388000.00
1-May-19,Woodlands,Blk 524 Woodlands Drive 14,XX to XX,4-Room,Premium Apartment,99 Yrs FROM 2000,104,3154.00,328000.00
1-May-19,Woodlands,Blk 525 Woodlands Drive 14,XX to XX,4-Room,Premium Apartment,99 Yrs FROM 2000,104,3079.00,320000.00
1-May-19,Woodlands,Blk 525 Woodlands Drive 14,XX to XX,4-Room,Premium Apartment,99 Yrs FROM 2000,102,3434.00,350000.00
1-May-19,Woodlands,Blk 526 Woodlands Drive 14,XX to XX,4-Room,Premium Apartment,99 Yrs FROM 2000,104,3348.00,348000.00
1-May-19,Woodlands,Blk 526 Woodlands Drive 14,XX to XX,4-Room,Premium Apartment,99 Yrs FROM 2000,105,3391.00,356000.00
1-May-19,Woodlands,Blk 535 Woodlands Drive 14,XX to XX,4-Room,Premium Apartment,99 Yrs FROM 1999,106,3477.00,368000.00
1-May-19,Woodlands,Blk 543 Woodlands Drive 16,XX to XX,4-Room,Model A,99 Yrs FROM 2000,101,3498.00,353000.00
1-May-19,Woodlands,Blk 706 Woodlands Drive 40,XX to XX,4-Room,Model A,99 Yrs FROM 1996,99,3165.00,313000.00
1-May-19,Woodlands,Blk 603 Woodlands Drive 42,XX to XX,4-Room,Model A,99 Yrs FROM 1997,100,3401.00,340000.00
1-May-19,Woodlands,Blk 605 Woodlands Drive 42,XX to XX,4-Room,Model A2,99 Yrs FROM 1997,101,3541.00,358000.00
1-May-19,Woodlands,Blk 549 Woodlands Drive 44,XX to XX,4-Room,Model A,99 Yrs FROM 2000,100,3261.00,326000.00
1-May-19,Woodlands,Blk 887A Woodlands Drive 50,XX to XX,4-Room,Premium Apartment.,99 Yrs FROM 2015,92,4370.00,402000.00
1-May-19,Woodlands,Blk 892B Woodlands Drive 50,XX to XX,4-Room,Model A,99 Yrs FROM 1996,100,3531.00,353000.00
1-May-19,Woodlands,Blk 894C Woodlands Drive 50,XX to XX,4-Room,Model A,99 Yrs FROM 1996,100,3757.00,375000.00
1-May-19,Woodlands,Blk 894D Woodlands Drive 50,XX to XX,4-Room,Model A,99 Yrs FROM 1996,100,3703.00,370000.00
1-May-19,Woodlands,Blk 773 Woodlands Drive 60,XX to XX,4-Room,Model A2,99 Yrs FROM 1997,93,3337.00,310000.00
1-May-19,Woodlands,Blk 786B Woodlands Drive 60,XX to XX,4-Room,Model A2,99 Yrs FROM 1997,90,3520.00,317000.00
1-May-19,Woodlands,Blk 786B Woodlands Drive 60,XX to XX,4-Room,Model A2,99 Yrs FROM 1997,91,3681.00,335000.00
1-May-19,Woodlands,Blk 681B Woodlands Drive 62,XX to XX,4-Room,Premium Apartment,99 Yrs FROM 2000,105,3143.00,330000.00
1-May-19,Woodlands,Blk 710 Woodlands Drive 70,XX to XX,4-Room,Model A,99 Yrs FROM 1997,102,3326.00,339000.00
1-May-19,Woodlands,Blk 715 Woodlands Drive 70,XX to XX,4-Room,Model A,99 Yrs FROM 1997,101,3671.00,371000.00
1-May-19,Woodlands,Blk 682D Woodlands Drive 73,XX to XX,4-Room,Premium Apartment,99 Yrs FROM 2000,105,3068.00,322000.00
1-May-19,Woodlands,Blk 684A Woodlands Drive 73,XX to XX,4-Room,Premium Apartment,99 Yrs FROM 2000,105,3283.00,345000.00
1-May-19,Woodlands,Blk 684A Woodlands Drive 73,XX to XX,4-Room,Premium Apartment,99 Yrs FROM 2000,103,3649.00,376000.00
1-May-19,Woodlands,Blk 684B Woodlands Drive 73,XX to XX,4-Room,Premium Apartment,99 Yrs FROM 2000,101,3541.00,358000.00
1-May-19,Woodlands,Blk 684D Woodlands Drive 73,XX to XX,4-Room,Premium Apartment,99 Yrs FROM 2000,103,3854.00,397000.00
1-May-19,Woodlands,Blk 686B Woodlands Drive 73,XX to XX,4-Room,Premium Apartment,99 Yrs FROM 2003,93,4037.00,375000.00
1-May-19,Woodlands,Blk 688A Woodlands Drive 75,XX to XX,4-Room,Premium Apartment,99 Yrs FROM 2004,90,3778.00,340000.00
1-May-19,Woodlands,Blk 630 Woodlands Ring Road,XX to XX,4-Room,Model A,99 Yrs FROM 1998,100,3035.00,303000.00
1-May-19,Woodlands,Blk 659 Woodlands Ring Road,XX to XX,4-Room,Model A,99 Yrs FROM 1998,100,3100.00,310000.00
1-May-19,Woodlands,Blk 660 Woodlands Ring Road,XX to XX,4-Room,Model A,99 Yrs FROM 1998,101,3122.00,315000.00
1-May-19,Woodlands,Blk 669 Woodlands Ring Road,XX to XX,4-Room,Model A2,99 Yrs FROM 2000,85,4004.00,340000.00
1-May-19,Woodlands,Blk 154 Woodlands Street 13,XX to XX,4-Room,New Generation,99 Yrs FROM 1986,91,3079.00,280000.00
1-May-19,Woodlands,Blk 160 Woodlands Street 13,XX to XX,4-Room,Model A,99 Yrs FROM 1990,103,3455.00,356000.00
1-May-19,Woodlands,Blk 321 Woodlands Street 32,XX to XX,4-Room,Simplified,99 Yrs FROM 1994,89,3767.00,335000.00
1-May-19,Woodlands,Blk 401 Woodlands Street 41,XX to XX,4-Room,Model A,99 Yrs FROM 1995,106,3348.00,355000.00
1-May-19,Woodlands,Blk 408 Woodlands Street 41,XX to XX,4-Room,Model A,99 Yrs FROM 1996,106,3111.00,330000.00
1-May-19,Woodlands,Blk 416 Woodlands Street 41,XX to XX,4-Room,Model A,99 Yrs FROM 1996,103,3208.00,330000.00
1-May-19,Woodlands,Blk 416 Woodlands Street 41,XX to XX,4-Room,Model A,99 Yrs FROM 1996,114,3014.00,344000.00
1-May-19,Woodlands,Blk 418 Woodlands Street 41,XX to XX,4-Room,Model A,99 Yrs FROM 1996,106,3261.00,345000.00
1-May-19,Woodlands,Blk 832 Woodlands Street 83,XX to XX,4-Room,Model A,99 Yrs FROM 1994,103,2960.00,305000.00
1-May-19,Woodlands,Blk 853 Woodlands Street 83,XX to XX,4-Room,Simplified,99 Yrs FROM 1993,84,3455.00,290000.00
28-Jun-19,Yishun,Blk 431C Yishun Avenue 1,XX to XX,4-Room,Model A,Unknown,92,3843.00,353000.00
28-Jun-19,Yishun,Blk 432B Yishun Avenue 1,XX to XX,4-Room,Model A,Unknown,92,4446.00,408888.00
28-Jun-19,Yishun,Blk 343 Yishun Avenue 11,XX to XX,4-Room,Simplified,99 Yrs FROM 1988,86,3380.00,290000.00
28-Jun-19,Yishun,Blk 346 Yishun Avenue 11,XX to XX,4-Room,Model A,99 Yrs FROM 1988,103,3035.00,313000.00
28-Jun-19,Yishun,Blk 347A Yishun Avenue 11,XX to XX,4-Room,Dbss,Unknown,92,5759.00,530000.00
28-Jun-19,Yishun,Blk 347A Yishun Avenue 11,XX to XX,4-Room,Dbss,Unknown,92,5759.00,530000.00
28-Jun-19,Yishun,Blk 348C Yishun Avenue 11,XX to XX,4-Room,Dbss,Unknown,92,6092.00,560000.00
28-Jun-19,Yishun,Blk 348D Yishun Avenue 11,XX to XX,4-Room,Dbss,Unknown,92,6340.00,583000.00
28-Jun-19,Yishun,Blk 348D Yishun Avenue 11,XX to XX,4-Room,Dbss,Unknown,92,6738.00,620000.00
28-Jun-19,Yishun,Blk 349 Yishun Avenue 11,XX to XX,4-Room,Model A,99 Yrs FROM 1988,103,3283.00,338000.00
28-Jun-19,Yishun,Blk 424D Yishun Avenue 11,XX to XX,4-Room,Model A,Unknown,92,3972.00,365000.00
28-Jun-19,Yishun,Blk 426B Yishun Avenue 11,XX to XX,4-Room,Model A,Unknown,92,4510.00,415000.00
28-Jun-19,Yishun,Blk 428B Yishun Avenue 11,XX to XX,4-Room,Model A,Unknown,92,4004.00,368000.00
28-Jun-19,Yishun,Blk 442 Yishun Avenue 11,XX to XX,4-Room,Model A,99 Yrs FROM 2012,92,4564.00,420000.00
28-Jun-19,Yishun,Blk 445 Yishun Avenue 11,XX to XX,4-Room,Model A,99 Yrs FROM 2012,92,4219.00,388000.00
28-Jun-19,Yishun,Blk 446 Yishun Avenue 11,XX to XX,4-Room,Model A,99 Yrs FROM 2012,98,4284.00,420000.00
28-Jun-19,Yishun,Blk 771 Yishun Avenue 3,XX to XX,4-Room,Simplified,99 Yrs FROM 1985,84,3810.00,320000.00
28-Jun-19,Yishun,Blk 771 Yishun Avenue 3,XX to XX,4-Room,Model A,99 Yrs FROM 1985,104,3541.00,368000.00
28-Jun-19,Yishun,Blk 774 Yishun Avenue 3,XX to XX,4-Room,Simplified,99 Yrs FROM 1987,89,3627.00,322888.00
28-Jun-19,Yishun,Blk 701 Yishun Avenue 5,XX to XX,4-Room,New Generation,99 Yrs FROM 1984,93,3552.00,330000.00
28-Jun-19,Yishun,Blk 403 Yishun Avenue 6,XX to XX,4-Room,Simplified,99 Yrs FROM 1988,84,3186.00,268000.00
